random	SNP_n	Enh_n
encode_rsid8920.tsv	242	242
encode_rsid8921.tsv	212	212
encode_rsid8922.tsv	233	233
encode_rsid8923.tsv	246	246
encode_rsid8924.tsv	251	251
encode_rsid8925.tsv	246	246
encode_rsid8926.tsv	260	260
encode_rsid8927.tsv	250	250
encode_rsid8928.tsv	254	254
encode_rsid8929.tsv	273	273
encode_rsid8930.tsv	263	263
encode_rsid8931.tsv	248	248
encode_rsid8932.tsv	240	240
encode_rsid8933.tsv	259	259
encode_rsid8934.tsv	238	238
encode_rsid8935.tsv	273	273
encode_rsid8936.tsv	247	247
encode_rsid8937.tsv	246	246
encode_rsid8938.tsv	242	242
encode_rsid8939.tsv	251	250
encode_rsid8940.tsv	264	264
encode_rsid8941.tsv	253	253
encode_rsid8942.tsv	223	223
encode_rsid8943.tsv	235	235
encode_rsid8944.tsv	251	251
encode_rsid8945.tsv	264	264
encode_rsid8946.tsv	244	244
encode_rsid8947.tsv	276	276
encode_rsid8948.tsv	272	272
encode_rsid8949.tsv	256	255
encode_rsid8950.tsv	258	258
encode_rsid8951.tsv	268	268
encode_rsid8952.tsv	275	275
encode_rsid8953.tsv	262	262
encode_rsid8954.tsv	272	272
encode_rsid8955.tsv	257	257
encode_rsid8956.tsv	274	274
encode_rsid8957.tsv	225	225
encode_rsid8958.tsv	271	270
encode_rsid8959.tsv	259	259
encode_rsid8960.tsv	230	230
encode_rsid8961.tsv	247	247
encode_rsid8962.tsv	237	237
encode_rsid8963.tsv	271	271
encode_rsid8964.tsv	276	276
encode_rsid8965.tsv	240	240
encode_rsid8966.tsv	254	254
encode_rsid8967.tsv	256	256
encode_rsid8968.tsv	237	237
encode_rsid8969.tsv	264	264
encode_rsid8970.tsv	253	253
encode_rsid8971.tsv	287	287
encode_rsid8972.tsv	264	264
encode_rsid8973.tsv	231	231
encode_rsid8974.tsv	242	241
encode_rsid8975.tsv	241	241
encode_rsid8976.tsv	226	226
encode_rsid8977.tsv	265	265
encode_rsid8978.tsv	266	266
encode_rsid8979.tsv	258	258
encode_rsid8980.tsv	243	242
encode_rsid8981.tsv	245	245
encode_rsid8982.tsv	255	255
encode_rsid8983.tsv	242	242
encode_rsid8984.tsv	259	259
encode_rsid8985.tsv	254	254
encode_rsid8986.tsv	224	224
encode_rsid8987.tsv	258	258
encode_rsid8988.tsv	233	233
encode_rsid8989.tsv	263	263
encode_rsid8990.tsv	266	266
encode_rsid8991.tsv	236	236
encode_rsid8992.tsv	253	252
encode_rsid8993.tsv	241	241
encode_rsid8994.tsv	231	231
encode_rsid8995.tsv	236	236
encode_rsid8996.tsv	242	242
encode_rsid8997.tsv	242	242
encode_rsid8998.tsv	270	270
encode_rsid8999.tsv	261	261
encode_rsid9000.tsv	246	245
encode_rsid9001.tsv	237	237
encode_rsid9002.tsv	251	251
encode_rsid9003.tsv	247	247
encode_rsid9004.tsv	227	226
encode_rsid9005.tsv	258	258
encode_rsid9006.tsv	235	235
encode_rsid9007.tsv	241	241
encode_rsid9008.tsv	230	230
encode_rsid9009.tsv	282	282
encode_rsid9010.tsv	246	246
encode_rsid9011.tsv	243	243
encode_rsid9012.tsv	232	232
encode_rsid9013.tsv	233	233
encode_rsid9014.tsv	213	213
encode_rsid9015.tsv	259	259
encode_rsid9016.tsv	237	237
encode_rsid9017.tsv	248	248
encode_rsid9018.tsv	251	251
encode_rsid9019.tsv	277	277
encode_rsid9020.tsv	241	241
encode_rsid9021.tsv	243	243
encode_rsid9022.tsv	238	238
encode_rsid9023.tsv	265	265
encode_rsid9024.tsv	248	248
encode_rsid9025.tsv	272	272
encode_rsid9026.tsv	260	260
encode_rsid9027.tsv	240	240
encode_rsid9028.tsv	245	245
encode_rsid9029.tsv	238	238
encode_rsid9030.tsv	254	254
encode_rsid9031.tsv	252	252
encode_rsid9032.tsv	255	254
encode_rsid9033.tsv	248	248
encode_rsid9034.tsv	218	218
encode_rsid9035.tsv	255	254
encode_rsid9036.tsv	262	262
encode_rsid9037.tsv	269	269
encode_rsid9038.tsv	252	252
encode_rsid9039.tsv	242	242
encode_rsid9040.tsv	245	245
encode_rsid9041.tsv	246	246
encode_rsid9042.tsv	221	221
encode_rsid9043.tsv	258	258
encode_rsid9044.tsv	216	216
encode_rsid9045.tsv	273	273
encode_rsid9046.tsv	242	242
encode_rsid9047.tsv	281	281
encode_rsid9048.tsv	265	265
encode_rsid9049.tsv	261	260
encode_rsid9050.tsv	271	271
encode_rsid9051.tsv	254	254
encode_rsid9052.tsv	221	221
encode_rsid9053.tsv	272	272
encode_rsid9054.tsv	243	243
encode_rsid9055.tsv	246	245
encode_rsid9056.tsv	245	245
encode_rsid9057.tsv	230	230
encode_rsid9058.tsv	261	261
encode_rsid9059.tsv	236	236
encode_rsid9060.tsv	253	253
encode_rsid9061.tsv	254	254
encode_rsid9062.tsv	233	233
encode_rsid9063.tsv	262	262
encode_rsid9064.tsv	249	249
encode_rsid9065.tsv	264	264
encode_rsid9066.tsv	236	236
encode_rsid9067.tsv	254	254
encode_rsid9068.tsv	261	261
encode_rsid9069.tsv	271	271
encode_rsid9070.tsv	262	262
encode_rsid9071.tsv	255	255
encode_rsid9072.tsv	262	262
encode_rsid9073.tsv	244	244
encode_rsid9074.tsv	262	262
encode_rsid9075.tsv	252	252
encode_rsid9076.tsv	226	226
encode_rsid9077.tsv	237	237
encode_rsid9078.tsv	265	265
encode_rsid9079.tsv	221	221
encode_rsid9080.tsv	270	270
encode_rsid9081.tsv	263	263
encode_rsid9082.tsv	271	271
encode_rsid9083.tsv	220	220
encode_rsid9084.tsv	261	260
encode_rsid9085.tsv	239	239
encode_rsid9086.tsv	256	256
encode_rsid9087.tsv	265	265
encode_rsid9088.tsv	239	239
encode_rsid9089.tsv	252	252
encode_rsid9090.tsv	236	236
encode_rsid9091.tsv	264	264
encode_rsid9092.tsv	260	260
encode_rsid9093.tsv	258	257
encode_rsid9094.tsv	241	241
encode_rsid9095.tsv	237	237
encode_rsid9096.tsv	254	254
encode_rsid9097.tsv	228	228
encode_rsid9098.tsv	206	206
encode_rsid9099.tsv	273	273
encode_rsid9100.tsv	240	240
encode_rsid9101.tsv	257	257
encode_rsid9102.tsv	278	278
encode_rsid9103.tsv	257	257
encode_rsid9104.tsv	239	239
encode_rsid9105.tsv	265	265
encode_rsid9106.tsv	265	265
encode_rsid9107.tsv	233	233
encode_rsid9108.tsv	272	272
encode_rsid9109.tsv	250	250
encode_rsid9110.tsv	249	249
encode_rsid9111.tsv	258	258
encode_rsid9112.tsv	274	274
encode_rsid9113.tsv	249	249
encode_rsid9114.tsv	253	253
encode_rsid9115.tsv	228	228
encode_rsid9116.tsv	272	272
encode_rsid9117.tsv	233	233
encode_rsid9118.tsv	256	256
encode_rsid9119.tsv	252	251
encode_rsid9120.tsv	250	250
encode_rsid9121.tsv	256	256
encode_rsid9122.tsv	262	262
encode_rsid9123.tsv	288	288
encode_rsid9124.tsv	243	243
encode_rsid9125.tsv	236	236
encode_rsid9126.tsv	263	263
encode_rsid9127.tsv	258	257
encode_rsid9128.tsv	234	234
encode_rsid9129.tsv	244	244
encode_rsid9130.tsv	260	260
encode_rsid9131.tsv	227	227
encode_rsid9132.tsv	233	233
encode_rsid9133.tsv	263	263
encode_rsid9134.tsv	253	253
encode_rsid9135.tsv	228	228
encode_rsid9136.tsv	246	246
encode_rsid9137.tsv	231	231
encode_rsid9138.tsv	251	251
encode_rsid9139.tsv	251	251
encode_rsid9140.tsv	258	257
encode_rsid9141.tsv	270	270
encode_rsid9142.tsv	248	248
encode_rsid9143.tsv	252	252
encode_rsid9144.tsv	242	242
encode_rsid9145.tsv	250	250
encode_rsid9146.tsv	278	278
encode_rsid9147.tsv	262	262
encode_rsid9148.tsv	278	278
encode_rsid9149.tsv	226	226
encode_rsid9150.tsv	237	237
encode_rsid9151.tsv	242	242
encode_rsid9152.tsv	240	240
encode_rsid9153.tsv	258	258
encode_rsid9154.tsv	231	231
encode_rsid9155.tsv	246	246
encode_rsid9156.tsv	245	245
encode_rsid9157.tsv	266	266
encode_rsid9158.tsv	244	244
encode_rsid9159.tsv	247	247
encode_rsid9160.tsv	270	270
encode_rsid9161.tsv	233	233
encode_rsid9162.tsv	243	243
encode_rsid9163.tsv	257	257
encode_rsid9164.tsv	252	252
encode_rsid9165.tsv	242	242
encode_rsid9166.tsv	246	246
encode_rsid9167.tsv	225	225
encode_rsid9168.tsv	258	258
encode_rsid9169.tsv	247	247
encode_rsid9170.tsv	227	227
encode_rsid9171.tsv	260	260
encode_rsid9172.tsv	259	259
encode_rsid9173.tsv	242	242
encode_rsid9174.tsv	261	260
encode_rsid9175.tsv	262	262
encode_rsid9176.tsv	243	243
encode_rsid9177.tsv	244	244
encode_rsid9178.tsv	264	264
encode_rsid9179.tsv	264	264
encode_rsid9180.tsv	248	248
encode_rsid9181.tsv	246	246
encode_rsid9182.tsv	263	263
encode_rsid9183.tsv	228	228
encode_rsid9184.tsv	248	247
encode_rsid9185.tsv	256	256
encode_rsid9186.tsv	291	291
encode_rsid9187.tsv	270	270
encode_rsid9188.tsv	270	270
encode_rsid9189.tsv	253	253
encode_rsid9190.tsv	251	251
encode_rsid9191.tsv	261	261
encode_rsid9192.tsv	259	259
encode_rsid9193.tsv	278	277
encode_rsid9194.tsv	251	251
encode_rsid9195.tsv	262	262
encode_rsid9196.tsv	237	237
encode_rsid9197.tsv	240	240
encode_rsid9198.tsv	255	255
encode_rsid9199.tsv	262	262
encode_rsid9200.tsv	233	233
encode_rsid9201.tsv	280	280
encode_rsid9202.tsv	233	233
encode_rsid9203.tsv	258	258
encode_rsid9204.tsv	239	239
encode_rsid9205.tsv	268	268
encode_rsid9206.tsv	254	254
encode_rsid9207.tsv	273	273
encode_rsid9208.tsv	266	265
encode_rsid9209.tsv	248	248
encode_rsid9210.tsv	261	261
encode_rsid9211.tsv	261	261
encode_rsid9212.tsv	280	280
encode_rsid9213.tsv	236	236
encode_rsid9214.tsv	244	244
encode_rsid9215.tsv	232	232
encode_rsid9216.tsv	239	239
encode_rsid9217.tsv	244	244
encode_rsid9218.tsv	249	249
encode_rsid9219.tsv	262	262
encode_rsid9220.tsv	240	240
encode_rsid9221.tsv	258	258
encode_rsid9222.tsv	256	256
encode_rsid9223.tsv	267	267
encode_rsid9224.tsv	278	278
encode_rsid9225.tsv	241	241
encode_rsid9226.tsv	251	251
encode_rsid9227.tsv	234	234
encode_rsid9228.tsv	251	251
encode_rsid9229.tsv	236	236
encode_rsid9230.tsv	248	248
encode_rsid9231.tsv	231	231
encode_rsid9232.tsv	231	231
encode_rsid9233.tsv	245	245
encode_rsid9234.tsv	251	250
encode_rsid9235.tsv	256	256
encode_rsid9236.tsv	218	218
encode_rsid9237.tsv	237	237
encode_rsid9238.tsv	283	283
encode_rsid9239.tsv	242	242
encode_rsid9240.tsv	261	261
encode_rsid9241.tsv	245	245
encode_rsid9242.tsv	237	237
encode_rsid9243.tsv	227	227
encode_rsid9244.tsv	253	253
encode_rsid9245.tsv	238	238
encode_rsid9246.tsv	248	248
encode_rsid9247.tsv	229	229
encode_rsid9248.tsv	237	237
encode_rsid9249.tsv	224	224
encode_rsid9250.tsv	223	223
encode_rsid9251.tsv	241	241
encode_rsid9252.tsv	255	255
encode_rsid9253.tsv	261	260
encode_rsid9254.tsv	289	289
encode_rsid9255.tsv	232	232
encode_rsid9256.tsv	257	257
encode_rsid9257.tsv	223	223
encode_rsid9258.tsv	236	236
encode_rsid9259.tsv	231	231
encode_rsid9260.tsv	262	262
encode_rsid9261.tsv	230	230
encode_rsid9262.tsv	273	273
encode_rsid9263.tsv	232	232
encode_rsid9264.tsv	229	229
encode_rsid9265.tsv	260	260
encode_rsid9266.tsv	251	251
encode_rsid9267.tsv	239	239
encode_rsid9268.tsv	245	245
encode_rsid9269.tsv	250	250
encode_rsid9270.tsv	266	266
encode_rsid9271.tsv	255	255
encode_rsid9272.tsv	245	245
encode_rsid9273.tsv	230	230
encode_rsid9274.tsv	248	248
encode_rsid9275.tsv	227	227
encode_rsid9276.tsv	262	262
encode_rsid9277.tsv	264	264
encode_rsid9278.tsv	265	265
encode_rsid9279.tsv	250	250
encode_rsid9280.tsv	273	273
encode_rsid9281.tsv	232	232
encode_rsid9282.tsv	251	251
encode_rsid9283.tsv	274	274
encode_rsid9284.tsv	254	254
encode_rsid9285.tsv	247	247
encode_rsid9286.tsv	256	256
encode_rsid9287.tsv	260	260
encode_rsid9288.tsv	253	253
encode_rsid9289.tsv	249	249
encode_rsid9290.tsv	234	234
encode_rsid9291.tsv	269	269
encode_rsid9292.tsv	256	256
encode_rsid9293.tsv	291	291
encode_rsid9294.tsv	252	252
encode_rsid9295.tsv	238	238
encode_rsid9296.tsv	242	242
encode_rsid9297.tsv	250	250
encode_rsid9298.tsv	256	256
encode_rsid9299.tsv	265	265
encode_rsid9300.tsv	253	253
encode_rsid9301.tsv	262	262
encode_rsid9302.tsv	266	266
encode_rsid9303.tsv	243	243
encode_rsid9304.tsv	255	255
encode_rsid9305.tsv	251	251
encode_rsid9306.tsv	263	263
encode_rsid9307.tsv	287	287
encode_rsid9308.tsv	240	239
encode_rsid9309.tsv	223	222
encode_rsid9310.tsv	246	246
encode_rsid9311.tsv	254	254
encode_rsid9312.tsv	270	270
encode_rsid9313.tsv	228	228
encode_rsid9314.tsv	235	235
encode_rsid9315.tsv	238	238
encode_rsid9316.tsv	252	252
encode_rsid9317.tsv	232	231
encode_rsid9318.tsv	247	247
encode_rsid9319.tsv	245	245
encode_rsid9320.tsv	260	260
encode_rsid9321.tsv	253	253
encode_rsid9322.tsv	252	252
encode_rsid9323.tsv	273	273
encode_rsid9324.tsv	247	247
encode_rsid9325.tsv	232	232
encode_rsid9326.tsv	254	254
encode_rsid9327.tsv	280	280
encode_rsid9328.tsv	284	283
encode_rsid9329.tsv	231	231
encode_rsid9330.tsv	216	216
encode_rsid9331.tsv	246	246
encode_rsid9332.tsv	247	247
encode_rsid9333.tsv	243	243
encode_rsid9334.tsv	235	235
encode_rsid9335.tsv	241	241
encode_rsid9336.tsv	223	223
encode_rsid9337.tsv	234	234
encode_rsid9338.tsv	248	248
encode_rsid9339.tsv	283	283
encode_rsid9340.tsv	252	252
encode_rsid9341.tsv	248	248
encode_rsid9342.tsv	258	258
encode_rsid9343.tsv	228	228
encode_rsid9344.tsv	241	241
encode_rsid9345.tsv	234	234
encode_rsid9346.tsv	269	269
encode_rsid9347.tsv	262	262
encode_rsid9348.tsv	248	246
encode_rsid9349.tsv	245	245
encode_rsid9350.tsv	258	258
encode_rsid9351.tsv	281	281
encode_rsid9352.tsv	247	247
encode_rsid9353.tsv	223	223
encode_rsid9354.tsv	273	273
encode_rsid9355.tsv	238	237
encode_rsid9356.tsv	277	277
encode_rsid9357.tsv	254	254
encode_rsid9358.tsv	235	235
encode_rsid9359.tsv	271	271
encode_rsid9360.tsv	254	253
encode_rsid9361.tsv	260	260
encode_rsid9362.tsv	244	244
encode_rsid9363.tsv	254	254
encode_rsid9364.tsv	267	267
encode_rsid9365.tsv	244	244
encode_rsid9366.tsv	256	256
encode_rsid9367.tsv	233	233
encode_rsid9368.tsv	259	259
encode_rsid9369.tsv	275	275
encode_rsid9370.tsv	260	260
encode_rsid9371.tsv	235	235
encode_rsid9372.tsv	248	248
encode_rsid9373.tsv	280	280
encode_rsid9374.tsv	244	244
encode_rsid9375.tsv	302	302
encode_rsid9376.tsv	254	254
encode_rsid9377.tsv	273	273
encode_rsid9378.tsv	226	226
encode_rsid9379.tsv	238	238
encode_rsid9380.tsv	266	266
encode_rsid9381.tsv	241	241
encode_rsid9382.tsv	244	244
encode_rsid9383.tsv	271	270
encode_rsid9384.tsv	239	239
encode_rsid9385.tsv	260	260
encode_rsid9386.tsv	251	251
encode_rsid9387.tsv	248	248
encode_rsid9388.tsv	223	222
encode_rsid9389.tsv	259	259
encode_rsid9390.tsv	264	264
encode_rsid9391.tsv	269	269
encode_rsid9392.tsv	253	253
encode_rsid9393.tsv	255	254
encode_rsid9394.tsv	244	243
encode_rsid9395.tsv	264	264
encode_rsid9396.tsv	249	249
encode_rsid9397.tsv	227	227
encode_rsid9398.tsv	232	232
encode_rsid9399.tsv	240	240
encode_rsid9400.tsv	244	244
encode_rsid9401.tsv	237	237
encode_rsid9402.tsv	234	234
encode_rsid9403.tsv	250	250
encode_rsid9404.tsv	216	216
encode_rsid9405.tsv	235	235
encode_rsid9406.tsv	263	263
encode_rsid9407.tsv	263	263
encode_rsid9408.tsv	270	270
encode_rsid9409.tsv	279	279
encode_rsid9410.tsv	262	262
encode_rsid9411.tsv	264	264
encode_rsid9412.tsv	247	247
encode_rsid9413.tsv	252	251
encode_rsid9414.tsv	253	253
encode_rsid9415.tsv	240	240
encode_rsid9416.tsv	253	253
encode_rsid9417.tsv	247	247
encode_rsid9418.tsv	256	256
encode_rsid9419.tsv	253	253
encode_rsid9420.tsv	260	260
encode_rsid9421.tsv	277	276
encode_rsid9422.tsv	236	236
encode_rsid9423.tsv	249	249
encode_rsid9424.tsv	244	244
encode_rsid9425.tsv	239	239
encode_rsid9426.tsv	261	261
encode_rsid9427.tsv	259	259
encode_rsid9428.tsv	255	255
encode_rsid9429.tsv	249	249
encode_rsid9430.tsv	242	242
encode_rsid9431.tsv	259	258
encode_rsid9432.tsv	244	244
encode_rsid9433.tsv	255	255
encode_rsid9434.tsv	261	261
encode_rsid9435.tsv	258	257
encode_rsid9436.tsv	220	220
encode_rsid9437.tsv	237	237
encode_rsid9438.tsv	231	231
encode_rsid9439.tsv	235	235
encode_rsid9440.tsv	270	270
encode_rsid9441.tsv	254	254
encode_rsid9442.tsv	244	244
encode_rsid9443.tsv	264	264
encode_rsid9444.tsv	255	255
encode_rsid9445.tsv	244	244
encode_rsid9446.tsv	273	273
encode_rsid9447.tsv	273	273
encode_rsid9448.tsv	257	257
encode_rsid9449.tsv	260	260
encode_rsid9450.tsv	231	231
encode_rsid9451.tsv	262	261
encode_rsid9452.tsv	228	228
encode_rsid9453.tsv	247	247
encode_rsid9454.tsv	261	261
encode_rsid9455.tsv	251	251
encode_rsid9456.tsv	255	254
encode_rsid9457.tsv	246	246
encode_rsid9458.tsv	235	235
encode_rsid9459.tsv	228	228
encode_rsid9460.tsv	265	265
encode_rsid9461.tsv	272	271
encode_rsid9462.tsv	260	260
encode_rsid9463.tsv	234	234
encode_rsid9464.tsv	230	230
encode_rsid9465.tsv	248	248
encode_rsid9466.tsv	256	256
encode_rsid9467.tsv	226	226
encode_rsid9468.tsv	246	246
encode_rsid9469.tsv	245	244
encode_rsid9470.tsv	240	240
encode_rsid9471.tsv	249	249
encode_rsid9472.tsv	263	263
encode_rsid9473.tsv	246	246
encode_rsid9474.tsv	239	238
encode_rsid9475.tsv	242	242
encode_rsid9476.tsv	282	282
encode_rsid9477.tsv	235	235
encode_rsid9478.tsv	238	238
encode_rsid9479.tsv	250	250
encode_rsid9480.tsv	253	253
encode_rsid9481.tsv	248	248
encode_rsid9482.tsv	242	242
encode_rsid9483.tsv	293	293
encode_rsid9484.tsv	235	235
encode_rsid9485.tsv	257	257
encode_rsid9486.tsv	234	234
encode_rsid9487.tsv	251	251
encode_rsid9488.tsv	248	248
encode_rsid9489.tsv	261	261
encode_rsid9490.tsv	262	262
encode_rsid9491.tsv	247	247
encode_rsid9492.tsv	238	238
encode_rsid9493.tsv	222	222
encode_rsid9494.tsv	259	259
encode_rsid9495.tsv	251	251
encode_rsid9496.tsv	250	250
encode_rsid9497.tsv	255	255
encode_rsid9498.tsv	230	230
encode_rsid9499.tsv	247	247
encode_rsid9500.tsv	249	249
encode_rsid9501.tsv	271	271
encode_rsid9502.tsv	261	261
encode_rsid9503.tsv	241	240
encode_rsid9504.tsv	243	242
encode_rsid9505.tsv	249	249
encode_rsid9506.tsv	282	282
encode_rsid9507.tsv	237	237
encode_rsid9508.tsv	242	242
encode_rsid9509.tsv	246	246
encode_rsid9510.tsv	245	245
encode_rsid9511.tsv	230	230
encode_rsid9512.tsv	240	240
encode_rsid9513.tsv	247	247
encode_rsid9514.tsv	275	275
encode_rsid9515.tsv	243	243
encode_rsid9516.tsv	269	268
encode_rsid9517.tsv	228	228
encode_rsid9518.tsv	219	219
encode_rsid9519.tsv	269	268
encode_rsid9520.tsv	261	261
encode_rsid9521.tsv	240	239
encode_rsid9522.tsv	251	250
encode_rsid9523.tsv	241	239
encode_rsid9524.tsv	239	239
encode_rsid9525.tsv	234	234
encode_rsid9526.tsv	258	258
encode_rsid9527.tsv	241	241
encode_rsid9528.tsv	228	228
encode_rsid9529.tsv	257	257
encode_rsid9530.tsv	252	251
encode_rsid9531.tsv	223	223
encode_rsid9532.tsv	250	250
encode_rsid9533.tsv	288	287
encode_rsid9534.tsv	244	244
encode_rsid9535.tsv	272	272
encode_rsid9536.tsv	234	234
encode_rsid9537.tsv	241	241
encode_rsid9538.tsv	245	245
encode_rsid9539.tsv	233	233
encode_rsid9540.tsv	242	242
encode_rsid9541.tsv	254	254
encode_rsid9542.tsv	279	279
encode_rsid9543.tsv	266	266
encode_rsid9544.tsv	258	258
encode_rsid9545.tsv	244	244
encode_rsid9546.tsv	231	231
encode_rsid9547.tsv	254	254
encode_rsid9548.tsv	270	270
encode_rsid9549.tsv	242	242
encode_rsid9550.tsv	231	231
encode_rsid9551.tsv	243	242
encode_rsid9552.tsv	247	247
encode_rsid9553.tsv	280	280
encode_rsid9554.tsv	244	244
encode_rsid9555.tsv	250	250
encode_rsid9556.tsv	252	252
encode_rsid9557.tsv	271	271
encode_rsid9558.tsv	234	234
encode_rsid9559.tsv	256	256
encode_rsid9560.tsv	244	244
encode_rsid9561.tsv	227	227
encode_rsid9562.tsv	244	244
encode_rsid9563.tsv	259	259
encode_rsid9564.tsv	255	255
encode_rsid9565.tsv	250	250
encode_rsid9566.tsv	243	243
encode_rsid9567.tsv	254	254
encode_rsid9568.tsv	255	255
encode_rsid9569.tsv	238	238
encode_rsid9570.tsv	255	255
encode_rsid9571.tsv	248	248
encode_rsid9572.tsv	272	272
encode_rsid9573.tsv	227	227
encode_rsid9574.tsv	246	246
encode_rsid9575.tsv	221	221
encode_rsid9576.tsv	250	250
encode_rsid9577.tsv	260	260
encode_rsid9578.tsv	243	243
encode_rsid9579.tsv	264	262
encode_rsid9580.tsv	272	272
encode_rsid9581.tsv	228	228
encode_rsid9582.tsv	254	254
encode_rsid9583.tsv	249	249
encode_rsid9584.tsv	246	246
encode_rsid9585.tsv	263	263
encode_rsid9586.tsv	264	263
encode_rsid9587.tsv	278	278
encode_rsid9588.tsv	254	254
encode_rsid9589.tsv	283	282
encode_rsid9590.tsv	256	256
encode_rsid9591.tsv	235	235
encode_rsid9592.tsv	266	266
encode_rsid9593.tsv	253	253
encode_rsid9594.tsv	239	239
encode_rsid9595.tsv	275	275
encode_rsid9596.tsv	220	220
encode_rsid9597.tsv	251	251
encode_rsid9598.tsv	239	239
encode_rsid9599.tsv	242	242
encode_rsid9600.tsv	264	264
encode_rsid9601.tsv	243	243
encode_rsid9602.tsv	277	277
encode_rsid9603.tsv	269	269
encode_rsid9604.tsv	252	252
encode_rsid9605.tsv	237	236
encode_rsid9606.tsv	256	256
encode_rsid9607.tsv	231	231
encode_rsid9608.tsv	252	252
encode_rsid9609.tsv	250	250
encode_rsid9610.tsv	234	234
encode_rsid9611.tsv	216	216
encode_rsid9612.tsv	238	238
encode_rsid9613.tsv	214	214
encode_rsid9614.tsv	256	256
encode_rsid9615.tsv	250	250
encode_rsid9616.tsv	244	243
encode_rsid9617.tsv	249	249
encode_rsid9618.tsv	252	252
encode_rsid9619.tsv	260	260
encode_rsid9620.tsv	239	239
encode_rsid9621.tsv	257	257
encode_rsid9622.tsv	246	246
encode_rsid9623.tsv	274	274
encode_rsid9624.tsv	242	242
encode_rsid9625.tsv	264	264
encode_rsid9626.tsv	234	234
encode_rsid9627.tsv	277	277
encode_rsid9628.tsv	237	237
encode_rsid9629.tsv	236	236
encode_rsid9630.tsv	225	225
encode_rsid9631.tsv	274	274
encode_rsid9632.tsv	274	273
encode_rsid9633.tsv	261	261
encode_rsid9634.tsv	244	244
encode_rsid9635.tsv	232	232
encode_rsid9636.tsv	261	261
encode_rsid9637.tsv	235	235
encode_rsid9638.tsv	242	242
encode_rsid9639.tsv	236	236
encode_rsid9640.tsv	239	238
encode_rsid9641.tsv	254	254
encode_rsid9642.tsv	252	252
encode_rsid9643.tsv	222	222
encode_rsid9644.tsv	246	246
encode_rsid9645.tsv	242	242
encode_rsid9646.tsv	263	263
encode_rsid9647.tsv	259	258
encode_rsid9648.tsv	240	240
encode_rsid9649.tsv	257	257
encode_rsid9650.tsv	259	259
encode_rsid9651.tsv	239	239
encode_rsid9652.tsv	245	245
encode_rsid9653.tsv	265	265
encode_rsid9654.tsv	241	240
encode_rsid9655.tsv	276	276
encode_rsid9656.tsv	240	240
encode_rsid9657.tsv	228	228
encode_rsid9658.tsv	245	245
encode_rsid9659.tsv	242	242
encode_rsid9660.tsv	249	249
encode_rsid9661.tsv	248	248
encode_rsid9662.tsv	256	256
encode_rsid9663.tsv	258	258
encode_rsid9664.tsv	268	267
encode_rsid9665.tsv	234	234
encode_rsid9666.tsv	258	258
encode_rsid9667.tsv	261	261
encode_rsid9668.tsv	263	262
encode_rsid9669.tsv	245	245
encode_rsid9670.tsv	233	233
encode_rsid9671.tsv	247	247
encode_rsid9672.tsv	264	264
encode_rsid9673.tsv	247	247
encode_rsid9674.tsv	222	222
encode_rsid9675.tsv	263	263
encode_rsid9676.tsv	245	245
encode_rsid9677.tsv	249	249
encode_rsid9678.tsv	285	285
encode_rsid9679.tsv	251	251
encode_rsid9680.tsv	261	261
encode_rsid9681.tsv	247	247
encode_rsid9682.tsv	262	262
encode_rsid9683.tsv	284	284
encode_rsid9684.tsv	260	260
encode_rsid9685.tsv	231	231
encode_rsid9686.tsv	239	239
encode_rsid9687.tsv	257	257
encode_rsid9688.tsv	249	249
encode_rsid9689.tsv	267	267
encode_rsid9690.tsv	286	286
encode_rsid9691.tsv	261	261
encode_rsid9692.tsv	246	246
encode_rsid9693.tsv	269	269
encode_rsid9694.tsv	254	254
encode_rsid9695.tsv	242	242
encode_rsid9696.tsv	235	235
encode_rsid9697.tsv	255	255
encode_rsid9698.tsv	253	253
encode_rsid9699.tsv	247	247
encode_rsid9700.tsv	258	258
encode_rsid9701.tsv	249	249
encode_rsid9702.tsv	262	260
encode_rsid9703.tsv	253	253
encode_rsid9704.tsv	249	249
encode_rsid9705.tsv	240	240
