random	SNP_n	Enh_n
roadmap_rsid5599.tsv	423	423
roadmap_rsid5600.tsv	418	418
roadmap_rsid5601.tsv	435	434
roadmap_rsid5602.tsv	444	443
roadmap_rsid5603.tsv	426	426
roadmap_rsid5604.tsv	462	462
roadmap_rsid5605.tsv	421	420
roadmap_rsid5606.tsv	409	409
roadmap_rsid5607.tsv	438	438
roadmap_rsid5608.tsv	429	428
roadmap_rsid5609.tsv	435	435
roadmap_rsid5610.tsv	404	404
roadmap_rsid5611.tsv	448	448
roadmap_rsid5612.tsv	444	443
roadmap_rsid5613.tsv	408	408
roadmap_rsid5614.tsv	457	457
roadmap_rsid5615.tsv	438	436
roadmap_rsid5616.tsv	452	452
roadmap_rsid5617.tsv	429	428
roadmap_rsid5618.tsv	437	437
roadmap_rsid5619.tsv	425	424
roadmap_rsid5620.tsv	487	485
roadmap_rsid5621.tsv	452	452
roadmap_rsid5622.tsv	447	447
roadmap_rsid5623.tsv	442	441
roadmap_rsid5624.tsv	455	455
roadmap_rsid5625.tsv	435	435
roadmap_rsid5626.tsv	459	459
roadmap_rsid5627.tsv	432	432
roadmap_rsid5628.tsv	444	444
roadmap_rsid5629.tsv	427	425
roadmap_rsid5630.tsv	492	492
roadmap_rsid5631.tsv	415	415
roadmap_rsid5632.tsv	421	420
roadmap_rsid5633.tsv	418	416
roadmap_rsid5634.tsv	440	438
roadmap_rsid5635.tsv	428	427
roadmap_rsid5636.tsv	441	440
roadmap_rsid5637.tsv	420	420
roadmap_rsid5638.tsv	435	435
roadmap_rsid5639.tsv	477	474
roadmap_rsid5640.tsv	458	458
roadmap_rsid5641.tsv	449	448
roadmap_rsid5642.tsv	442	443
roadmap_rsid5643.tsv	435	435
roadmap_rsid5644.tsv	435	435
roadmap_rsid5645.tsv	450	449
roadmap_rsid5646.tsv	404	404
roadmap_rsid5647.tsv	427	427
roadmap_rsid5648.tsv	430	430
roadmap_rsid5649.tsv	447	446
roadmap_rsid5650.tsv	425	425
roadmap_rsid5651.tsv	437	437
roadmap_rsid5652.tsv	402	402
roadmap_rsid5653.tsv	428	428
roadmap_rsid5654.tsv	457	456
roadmap_rsid5655.tsv	410	408
roadmap_rsid5656.tsv	401	401
roadmap_rsid5657.tsv	452	450
roadmap_rsid5658.tsv	424	423
roadmap_rsid5659.tsv	421	420
roadmap_rsid5660.tsv	418	417
roadmap_rsid5661.tsv	460	460
roadmap_rsid5662.tsv	442	441
roadmap_rsid5663.tsv	432	432
roadmap_rsid5664.tsv	443	442
roadmap_rsid5665.tsv	443	443
roadmap_rsid5666.tsv	445	444
roadmap_rsid5667.tsv	435	434
roadmap_rsid5668.tsv	417	417
roadmap_rsid5669.tsv	412	410
roadmap_rsid5670.tsv	439	439
roadmap_rsid5671.tsv	424	424
roadmap_rsid5672.tsv	436	436
roadmap_rsid5673.tsv	424	424
roadmap_rsid5674.tsv	462	462
roadmap_rsid5675.tsv	437	437
roadmap_rsid5676.tsv	444	443
roadmap_rsid5677.tsv	434	433
roadmap_rsid5678.tsv	456	456
roadmap_rsid5679.tsv	431	429
roadmap_rsid5680.tsv	419	419
roadmap_rsid5681.tsv	452	452
roadmap_rsid5682.tsv	453	453
roadmap_rsid5683.tsv	420	420
roadmap_rsid5684.tsv	410	410
roadmap_rsid5685.tsv	456	456
roadmap_rsid5686.tsv	428	427
roadmap_rsid5687.tsv	446	446
roadmap_rsid5688.tsv	455	455
roadmap_rsid5689.tsv	459	457
roadmap_rsid5690.tsv	410	409
roadmap_rsid5691.tsv	432	430
roadmap_rsid5692.tsv	402	401
roadmap_rsid5693.tsv	436	436
roadmap_rsid5694.tsv	455	455
roadmap_rsid5695.tsv	441	439
roadmap_rsid5696.tsv	435	435
roadmap_rsid5697.tsv	417	415
roadmap_rsid5698.tsv	440	440
roadmap_rsid5699.tsv	449	449
roadmap_rsid5700.tsv	399	397
roadmap_rsid5701.tsv	435	435
roadmap_rsid5702.tsv	438	437
roadmap_rsid5703.tsv	469	468
roadmap_rsid5704.tsv	436	434
roadmap_rsid5705.tsv	434	433
roadmap_rsid5706.tsv	425	425
roadmap_rsid5707.tsv	433	432
roadmap_rsid5708.tsv	427	424
roadmap_rsid5709.tsv	462	461
roadmap_rsid5710.tsv	444	444
roadmap_rsid5711.tsv	427	427
roadmap_rsid5712.tsv	424	423
roadmap_rsid5713.tsv	428	427
roadmap_rsid5714.tsv	451	450
roadmap_rsid5715.tsv	466	464
roadmap_rsid5716.tsv	425	426
roadmap_rsid5717.tsv	438	437
roadmap_rsid5718.tsv	428	428
roadmap_rsid5719.tsv	443	442
roadmap_rsid5720.tsv	454	453
roadmap_rsid5721.tsv	444	444
roadmap_rsid5722.tsv	434	434
roadmap_rsid5723.tsv	447	447
roadmap_rsid5724.tsv	453	453
roadmap_rsid5725.tsv	429	428
roadmap_rsid5726.tsv	463	463
roadmap_rsid5727.tsv	426	426
roadmap_rsid5728.tsv	438	438
roadmap_rsid5729.tsv	453	453
roadmap_rsid5730.tsv	438	438
roadmap_rsid5731.tsv	450	449
roadmap_rsid5732.tsv	451	451
roadmap_rsid5733.tsv	438	438
roadmap_rsid5734.tsv	439	439
roadmap_rsid5735.tsv	435	435
roadmap_rsid5736.tsv	435	433
roadmap_rsid5737.tsv	421	421
roadmap_rsid5738.tsv	430	427
roadmap_rsid5739.tsv	409	408
roadmap_rsid5740.tsv	414	413
roadmap_rsid5741.tsv	444	444
roadmap_rsid5742.tsv	437	435
roadmap_rsid5743.tsv	413	413
roadmap_rsid5744.tsv	452	452
roadmap_rsid5745.tsv	423	421
roadmap_rsid5746.tsv	423	422
roadmap_rsid5747.tsv	395	394
roadmap_rsid5748.tsv	440	440
roadmap_rsid5749.tsv	421	420
roadmap_rsid5750.tsv	407	405
roadmap_rsid5751.tsv	430	429
roadmap_rsid5752.tsv	437	437
roadmap_rsid5753.tsv	431	431
roadmap_rsid5754.tsv	430	430
roadmap_rsid5755.tsv	446	446
roadmap_rsid5756.tsv	433	433
roadmap_rsid5757.tsv	452	450
roadmap_rsid5758.tsv	450	450
roadmap_rsid5759.tsv	458	458
roadmap_rsid5760.tsv	445	444
roadmap_rsid5761.tsv	439	439
roadmap_rsid5762.tsv	433	432
roadmap_rsid5763.tsv	446	446
roadmap_rsid5764.tsv	439	438
roadmap_rsid5765.tsv	467	466
roadmap_rsid5766.tsv	439	439
roadmap_rsid5767.tsv	408	407
roadmap_rsid5768.tsv	429	429
roadmap_rsid5769.tsv	456	456
roadmap_rsid5770.tsv	444	443
roadmap_rsid5771.tsv	431	430
roadmap_rsid5772.tsv	418	417
roadmap_rsid5773.tsv	410	408
roadmap_rsid5774.tsv	431	431
roadmap_rsid5775.tsv	431	429
roadmap_rsid5776.tsv	439	439
roadmap_rsid5777.tsv	468	467
roadmap_rsid5778.tsv	444	444
roadmap_rsid5779.tsv	435	435
roadmap_rsid5780.tsv	435	435
roadmap_rsid5781.tsv	411	411
roadmap_rsid5782.tsv	437	436
roadmap_rsid5783.tsv	436	436
roadmap_rsid5784.tsv	452	450
roadmap_rsid5785.tsv	432	432
roadmap_rsid5786.tsv	447	447
roadmap_rsid5787.tsv	434	433
roadmap_rsid5788.tsv	467	467
roadmap_rsid5789.tsv	414	414
roadmap_rsid5790.tsv	431	431
roadmap_rsid5791.tsv	418	417
roadmap_rsid5792.tsv	399	396
roadmap_rsid5793.tsv	446	446
roadmap_rsid5794.tsv	413	412
roadmap_rsid5795.tsv	425	424
roadmap_rsid5796.tsv	442	442
roadmap_rsid5797.tsv	415	415
roadmap_rsid5798.tsv	453	452
roadmap_rsid5799.tsv	451	451
roadmap_rsid5800.tsv	435	435
roadmap_rsid5801.tsv	442	442
roadmap_rsid5802.tsv	434	434
roadmap_rsid5803.tsv	430	430
roadmap_rsid5804.tsv	422	422
roadmap_rsid5805.tsv	449	449
roadmap_rsid5806.tsv	395	394
roadmap_rsid5807.tsv	441	439
roadmap_rsid5808.tsv	402	401
roadmap_rsid5809.tsv	422	421
roadmap_rsid5810.tsv	473	472
roadmap_rsid5811.tsv	406	405
roadmap_rsid5812.tsv	410	410
roadmap_rsid5813.tsv	444	444
roadmap_rsid5814.tsv	442	442
roadmap_rsid5815.tsv	437	437
roadmap_rsid5816.tsv	430	430
roadmap_rsid5817.tsv	456	456
roadmap_rsid5818.tsv	450	449
roadmap_rsid5819.tsv	454	454
roadmap_rsid5820.tsv	411	411
roadmap_rsid5821.tsv	462	462
roadmap_rsid5822.tsv	451	451
roadmap_rsid5823.tsv	420	419
roadmap_rsid5824.tsv	452	451
roadmap_rsid5825.tsv	434	434
roadmap_rsid5826.tsv	433	432
roadmap_rsid5827.tsv	427	425
roadmap_rsid5828.tsv	432	432
roadmap_rsid5829.tsv	441	440
roadmap_rsid5830.tsv	440	438
roadmap_rsid5831.tsv	403	403
roadmap_rsid5832.tsv	430	430
roadmap_rsid5833.tsv	420	419
roadmap_rsid5834.tsv	428	428
roadmap_rsid5835.tsv	423	422
roadmap_rsid5836.tsv	417	417
roadmap_rsid5837.tsv	431	429
roadmap_rsid5838.tsv	433	433
roadmap_rsid5839.tsv	446	446
roadmap_rsid5840.tsv	457	457
roadmap_rsid5841.tsv	439	438
roadmap_rsid5842.tsv	417	417
roadmap_rsid5843.tsv	413	413
roadmap_rsid5844.tsv	415	414
roadmap_rsid5845.tsv	419	419
roadmap_rsid5846.tsv	405	405
roadmap_rsid5847.tsv	448	447
roadmap_rsid5848.tsv	440	438
roadmap_rsid5849.tsv	440	438
roadmap_rsid5850.tsv	435	435
roadmap_rsid5851.tsv	410	409
roadmap_rsid5852.tsv	481	480
roadmap_rsid5853.tsv	423	423
roadmap_rsid5854.tsv	441	441
roadmap_rsid5855.tsv	446	446
roadmap_rsid5856.tsv	463	464
roadmap_rsid5857.tsv	410	409
roadmap_rsid5858.tsv	421	421
roadmap_rsid5859.tsv	437	436
roadmap_rsid5860.tsv	419	419
roadmap_rsid5861.tsv	428	427
roadmap_rsid5862.tsv	451	450
roadmap_rsid5863.tsv	451	451
roadmap_rsid5864.tsv	407	407
roadmap_rsid5865.tsv	465	464
roadmap_rsid5866.tsv	426	426
roadmap_rsid5867.tsv	460	460
roadmap_rsid5868.tsv	439	439
roadmap_rsid5869.tsv	443	442
roadmap_rsid5870.tsv	474	473
roadmap_rsid5871.tsv	442	441
roadmap_rsid5872.tsv	433	433
roadmap_rsid5873.tsv	397	396
roadmap_rsid5874.tsv	422	420
roadmap_rsid5875.tsv	437	437
roadmap_rsid5876.tsv	442	442
roadmap_rsid5877.tsv	410	410
roadmap_rsid5878.tsv	439	438
roadmap_rsid5879.tsv	424	424
roadmap_rsid5880.tsv	440	439
roadmap_rsid5881.tsv	427	426
roadmap_rsid5882.tsv	444	444
roadmap_rsid5883.tsv	446	445
roadmap_rsid5884.tsv	433	432
roadmap_rsid5885.tsv	439	438
roadmap_rsid5886.tsv	422	421
roadmap_rsid5887.tsv	399	399
roadmap_rsid5888.tsv	427	425
roadmap_rsid5889.tsv	441	439
roadmap_rsid5890.tsv	415	413
roadmap_rsid5891.tsv	433	433
roadmap_rsid5892.tsv	422	421
roadmap_rsid5893.tsv	406	406
roadmap_rsid5894.tsv	452	452
roadmap_rsid5895.tsv	439	439
roadmap_rsid5896.tsv	429	428
roadmap_rsid5897.tsv	438	438
roadmap_rsid5898.tsv	425	424
roadmap_rsid5899.tsv	508	508
roadmap_rsid5900.tsv	413	412
roadmap_rsid5901.tsv	445	444
roadmap_rsid5902.tsv	438	438
roadmap_rsid5903.tsv	466	466
roadmap_rsid5904.tsv	410	408
roadmap_rsid5905.tsv	449	447
roadmap_rsid5906.tsv	431	431
roadmap_rsid5907.tsv	413	413
roadmap_rsid5908.tsv	434	430
roadmap_rsid5909.tsv	448	448
roadmap_rsid5910.tsv	475	473
roadmap_rsid5911.tsv	443	441
roadmap_rsid5912.tsv	429	429
roadmap_rsid5913.tsv	429	428
roadmap_rsid5914.tsv	456	456
roadmap_rsid5915.tsv	484	483
roadmap_rsid5916.tsv	437	437
roadmap_rsid5917.tsv	410	409
roadmap_rsid5918.tsv	450	450
roadmap_rsid5919.tsv	446	446
roadmap_rsid5920.tsv	452	451
roadmap_rsid5921.tsv	433	433
roadmap_rsid5922.tsv	427	427
roadmap_rsid5923.tsv	443	442
roadmap_rsid5924.tsv	431	431
roadmap_rsid5925.tsv	405	404
roadmap_rsid5926.tsv	454	453
roadmap_rsid5927.tsv	473	472
roadmap_rsid5928.tsv	461	461
roadmap_rsid5929.tsv	477	475
roadmap_rsid5930.tsv	411	410
roadmap_rsid5931.tsv	446	446
roadmap_rsid5932.tsv	431	430
roadmap_rsid5933.tsv	468	468
roadmap_rsid5934.tsv	434	434
roadmap_rsid5935.tsv	467	464
roadmap_rsid5936.tsv	426	426
roadmap_rsid5937.tsv	450	449
roadmap_rsid5938.tsv	419	419
roadmap_rsid5939.tsv	430	429
roadmap_rsid5940.tsv	402	402
roadmap_rsid5941.tsv	426	426
roadmap_rsid5942.tsv	456	454
roadmap_rsid5943.tsv	430	430
roadmap_rsid5944.tsv	446	446
roadmap_rsid5945.tsv	423	422
roadmap_rsid5946.tsv	442	442
roadmap_rsid5947.tsv	440	440
roadmap_rsid5948.tsv	424	423
roadmap_rsid5949.tsv	429	429
roadmap_rsid5950.tsv	445	445
roadmap_rsid5951.tsv	442	442
roadmap_rsid5952.tsv	440	438
roadmap_rsid5953.tsv	416	415
roadmap_rsid5954.tsv	436	436
roadmap_rsid5955.tsv	469	469
roadmap_rsid5956.tsv	437	437
roadmap_rsid5957.tsv	487	486
roadmap_rsid5958.tsv	427	426
roadmap_rsid5959.tsv	413	413
roadmap_rsid5960.tsv	420	418
roadmap_rsid5961.tsv	429	429
roadmap_rsid5962.tsv	412	412
roadmap_rsid5963.tsv	443	443
roadmap_rsid5964.tsv	444	444
roadmap_rsid5965.tsv	456	455
roadmap_rsid5966.tsv	416	415
roadmap_rsid5967.tsv	450	448
roadmap_rsid5968.tsv	449	449
roadmap_rsid5969.tsv	441	441
roadmap_rsid5970.tsv	444	444
roadmap_rsid5971.tsv	449	449
roadmap_rsid5972.tsv	457	457
roadmap_rsid5973.tsv	432	432
roadmap_rsid5974.tsv	446	446
roadmap_rsid5975.tsv	435	435
roadmap_rsid5976.tsv	437	437
roadmap_rsid5977.tsv	441	441
roadmap_rsid5978.tsv	413	413
roadmap_rsid5979.tsv	462	462
roadmap_rsid5980.tsv	420	418
roadmap_rsid5981.tsv	451	450
roadmap_rsid5982.tsv	417	417
roadmap_rsid5983.tsv	433	433
roadmap_rsid5984.tsv	448	447
roadmap_rsid5985.tsv	450	448
roadmap_rsid5986.tsv	438	436
roadmap_rsid5987.tsv	430	428
roadmap_rsid5988.tsv	458	458
roadmap_rsid5989.tsv	458	458
roadmap_rsid5990.tsv	450	450
roadmap_rsid5991.tsv	440	438
roadmap_rsid5992.tsv	426	426
roadmap_rsid5993.tsv	447	445
roadmap_rsid5994.tsv	408	408
roadmap_rsid5995.tsv	458	458
roadmap_rsid5996.tsv	468	468
roadmap_rsid5997.tsv	440	438
roadmap_rsid5998.tsv	428	428
roadmap_rsid5999.tsv	406	406
roadmap_rsid6000.tsv	412	412
roadmap_rsid6001.tsv	419	418
roadmap_rsid6002.tsv	436	436
roadmap_rsid6003.tsv	417	415
roadmap_rsid6004.tsv	411	411
roadmap_rsid6005.tsv	431	430
roadmap_rsid6006.tsv	442	441
roadmap_rsid6007.tsv	434	434
roadmap_rsid6008.tsv	462	462
roadmap_rsid6009.tsv	408	407
roadmap_rsid6010.tsv	452	451
roadmap_rsid6011.tsv	432	432
roadmap_rsid6012.tsv	434	433
roadmap_rsid6013.tsv	411	411
roadmap_rsid6014.tsv	394	392
roadmap_rsid6015.tsv	422	422
roadmap_rsid6016.tsv	469	468
roadmap_rsid6017.tsv	438	438
roadmap_rsid6018.tsv	428	428
roadmap_rsid6019.tsv	423	423
roadmap_rsid6020.tsv	456	456
roadmap_rsid6021.tsv	412	412
roadmap_rsid6022.tsv	421	420
roadmap_rsid6023.tsv	424	424
roadmap_rsid6024.tsv	428	426
roadmap_rsid6025.tsv	449	448
roadmap_rsid6026.tsv	435	434
roadmap_rsid6027.tsv	462	461
roadmap_rsid6028.tsv	415	413
roadmap_rsid6029.tsv	438	438
roadmap_rsid6030.tsv	455	455
roadmap_rsid6031.tsv	471	470
roadmap_rsid6032.tsv	450	448
roadmap_rsid6033.tsv	455	454
roadmap_rsid6034.tsv	430	429
roadmap_rsid6035.tsv	452	452
roadmap_rsid6036.tsv	436	433
roadmap_rsid6037.tsv	439	439
roadmap_rsid6038.tsv	420	420
roadmap_rsid6039.tsv	448	448
roadmap_rsid6040.tsv	435	434
roadmap_rsid6041.tsv	439	438
roadmap_rsid6042.tsv	455	454
roadmap_rsid6043.tsv	450	450
roadmap_rsid6044.tsv	414	414
roadmap_rsid6045.tsv	430	430
roadmap_rsid6046.tsv	431	430
roadmap_rsid6047.tsv	443	443
roadmap_rsid6048.tsv	452	451
roadmap_rsid6049.tsv	456	456
roadmap_rsid6050.tsv	463	464
roadmap_rsid6051.tsv	459	459
roadmap_rsid6052.tsv	404	403
roadmap_rsid6053.tsv	431	431
roadmap_rsid6054.tsv	421	420
roadmap_rsid6055.tsv	453	453
roadmap_rsid6056.tsv	455	454
roadmap_rsid6057.tsv	439	438
roadmap_rsid6058.tsv	425	425
roadmap_rsid6059.tsv	454	452
roadmap_rsid6060.tsv	429	429
roadmap_rsid6061.tsv	441	441
roadmap_rsid6062.tsv	418	418
roadmap_rsid6063.tsv	441	441
roadmap_rsid6064.tsv	412	412
roadmap_rsid6065.tsv	465	464
roadmap_rsid6066.tsv	474	473
roadmap_rsid6067.tsv	448	448
roadmap_rsid6068.tsv	441	441
roadmap_rsid6069.tsv	426	427
roadmap_rsid6070.tsv	433	432
roadmap_rsid6071.tsv	442	442
roadmap_rsid6072.tsv	415	414
roadmap_rsid6073.tsv	433	431
roadmap_rsid6074.tsv	436	435
roadmap_rsid6075.tsv	428	425
roadmap_rsid6076.tsv	473	471
roadmap_rsid6077.tsv	431	431
roadmap_rsid6078.tsv	437	436
roadmap_rsid6079.tsv	415	415
roadmap_rsid6080.tsv	424	424
roadmap_rsid6081.tsv	478	478
roadmap_rsid6082.tsv	437	436
roadmap_rsid6083.tsv	420	420
roadmap_rsid6084.tsv	435	434
roadmap_rsid6085.tsv	423	422
roadmap_rsid6086.tsv	427	424
roadmap_rsid6087.tsv	447	447
roadmap_rsid6088.tsv	438	436
roadmap_rsid6089.tsv	454	454
roadmap_rsid6090.tsv	422	422
roadmap_rsid6091.tsv	436	436
roadmap_rsid6092.tsv	433	433
roadmap_rsid6093.tsv	416	416
roadmap_rsid6094.tsv	421	421
roadmap_rsid6095.tsv	453	451
roadmap_rsid6096.tsv	428	427
roadmap_rsid6097.tsv	434	434
roadmap_rsid6098.tsv	464	463
roadmap_rsid6099.tsv	414	413
roadmap_rsid6100.tsv	413	412
roadmap_rsid6101.tsv	443	442
roadmap_rsid6102.tsv	427	426
roadmap_rsid6103.tsv	440	439
roadmap_rsid6104.tsv	425	424
roadmap_rsid6105.tsv	422	420
roadmap_rsid6106.tsv	449	448
roadmap_rsid6107.tsv	442	442
roadmap_rsid6108.tsv	469	467
roadmap_rsid6109.tsv	426	425
roadmap_rsid6110.tsv	426	426
roadmap_rsid6111.tsv	455	455
roadmap_rsid6112.tsv	461	461
roadmap_rsid6113.tsv	436	436
roadmap_rsid6114.tsv	430	429
roadmap_rsid6115.tsv	446	446
roadmap_rsid6116.tsv	397	397
roadmap_rsid6117.tsv	465	464
roadmap_rsid6118.tsv	414	413
roadmap_rsid6119.tsv	456	456
roadmap_rsid6120.tsv	399	398
roadmap_rsid6121.tsv	407	406
roadmap_rsid6122.tsv	412	411
roadmap_rsid6123.tsv	422	422
roadmap_rsid6124.tsv	431	432
roadmap_rsid6125.tsv	403	402
roadmap_rsid6126.tsv	403	403
roadmap_rsid6127.tsv	446	444
roadmap_rsid6128.tsv	433	433
roadmap_rsid6129.tsv	424	424
roadmap_rsid6130.tsv	395	395
roadmap_rsid6131.tsv	424	425
roadmap_rsid6132.tsv	439	438
roadmap_rsid6133.tsv	406	406
roadmap_rsid6134.tsv	442	442
roadmap_rsid6135.tsv	431	431
roadmap_rsid6136.tsv	455	455
roadmap_rsid6137.tsv	438	438
roadmap_rsid6138.tsv	444	444
roadmap_rsid6139.tsv	399	399
roadmap_rsid6140.tsv	411	411
roadmap_rsid6141.tsv	478	476
roadmap_rsid6142.tsv	432	432
roadmap_rsid6143.tsv	424	423
roadmap_rsid6144.tsv	440	440
roadmap_rsid6145.tsv	430	430
roadmap_rsid6146.tsv	432	432
roadmap_rsid6147.tsv	422	422
roadmap_rsid6148.tsv	422	421
roadmap_rsid6149.tsv	440	439
roadmap_rsid6150.tsv	456	456
roadmap_rsid6151.tsv	476	475
roadmap_rsid6152.tsv	435	434
roadmap_rsid6153.tsv	411	409
roadmap_rsid6154.tsv	444	444
roadmap_rsid6155.tsv	464	464
roadmap_rsid6156.tsv	441	441
roadmap_rsid6157.tsv	424	424
roadmap_rsid6158.tsv	415	415
roadmap_rsid6159.tsv	453	453
roadmap_rsid6160.tsv	453	452
roadmap_rsid6161.tsv	443	442
roadmap_rsid6162.tsv	432	431
roadmap_rsid6163.tsv	449	448
roadmap_rsid6164.tsv	429	429
roadmap_rsid6165.tsv	412	412
roadmap_rsid6166.tsv	425	423
roadmap_rsid6167.tsv	422	420
roadmap_rsid6168.tsv	432	432
roadmap_rsid6169.tsv	442	442
roadmap_rsid6170.tsv	439	437
roadmap_rsid6171.tsv	437	437
roadmap_rsid6172.tsv	471	471
roadmap_rsid6173.tsv	427	426
roadmap_rsid6174.tsv	434	434
roadmap_rsid6175.tsv	455	455
roadmap_rsid6176.tsv	453	451
roadmap_rsid6177.tsv	427	427
roadmap_rsid6178.tsv	411	409
roadmap_rsid6179.tsv	438	437
roadmap_rsid6180.tsv	417	417
roadmap_rsid6181.tsv	461	461
roadmap_rsid6182.tsv	446	445
roadmap_rsid6183.tsv	444	444
roadmap_rsid6184.tsv	472	471
roadmap_rsid6185.tsv	419	418
roadmap_rsid6186.tsv	445	445
roadmap_rsid6187.tsv	432	431
roadmap_rsid6188.tsv	417	417
roadmap_rsid6189.tsv	457	457
roadmap_rsid6190.tsv	433	432
roadmap_rsid6191.tsv	471	470
roadmap_rsid6192.tsv	443	442
roadmap_rsid6193.tsv	420	419
roadmap_rsid6194.tsv	448	448
roadmap_rsid6195.tsv	449	449
roadmap_rsid6196.tsv	436	434
roadmap_rsid6197.tsv	424	422
roadmap_rsid6198.tsv	451	451
roadmap_rsid6199.tsv	424	424
roadmap_rsid6200.tsv	423	420
roadmap_rsid6201.tsv	445	445
roadmap_rsid6202.tsv	434	433
roadmap_rsid6203.tsv	437	437
roadmap_rsid6204.tsv	417	416
roadmap_rsid6205.tsv	471	471
roadmap_rsid6206.tsv	437	436
roadmap_rsid6207.tsv	439	437
roadmap_rsid6208.tsv	408	407
roadmap_rsid6209.tsv	432	432
roadmap_rsid6210.tsv	451	450
roadmap_rsid6211.tsv	431	431
roadmap_rsid6212.tsv	420	419
roadmap_rsid6213.tsv	441	441
roadmap_rsid6214.tsv	419	419
roadmap_rsid6215.tsv	448	447
roadmap_rsid6216.tsv	420	420
roadmap_rsid6217.tsv	446	446
roadmap_rsid6218.tsv	473	473
roadmap_rsid6219.tsv	445	444
roadmap_rsid6220.tsv	417	417
roadmap_rsid6221.tsv	440	439
roadmap_rsid6222.tsv	427	426
roadmap_rsid6223.tsv	437	437
roadmap_rsid6224.tsv	435	434
roadmap_rsid6225.tsv	414	413
roadmap_rsid6226.tsv	456	456
roadmap_rsid6227.tsv	440	440
roadmap_rsid6228.tsv	415	415
roadmap_rsid6229.tsv	451	450
roadmap_rsid6230.tsv	458	456
roadmap_rsid6231.tsv	422	421
roadmap_rsid6232.tsv	425	424
roadmap_rsid6233.tsv	465	464
roadmap_rsid6234.tsv	431	430
roadmap_rsid6235.tsv	432	432
roadmap_rsid6236.tsv	446	446
roadmap_rsid6237.tsv	422	421
roadmap_rsid6238.tsv	438	437
roadmap_rsid6239.tsv	442	442
roadmap_rsid6240.tsv	449	449
roadmap_rsid6241.tsv	429	429
roadmap_rsid6242.tsv	417	417
roadmap_rsid6243.tsv	433	433
roadmap_rsid6244.tsv	446	446
roadmap_rsid6245.tsv	451	451
roadmap_rsid6246.tsv	427	426
roadmap_rsid6247.tsv	446	446
roadmap_rsid6248.tsv	449	447
roadmap_rsid6249.tsv	465	465
roadmap_rsid6250.tsv	405	404
roadmap_rsid6251.tsv	430	430
roadmap_rsid6252.tsv	412	411
roadmap_rsid6253.tsv	448	446
roadmap_rsid6254.tsv	434	433
roadmap_rsid6255.tsv	423	422
roadmap_rsid6256.tsv	414	414
roadmap_rsid6257.tsv	427	425
roadmap_rsid6258.tsv	465	465
roadmap_rsid6259.tsv	433	433
roadmap_rsid6260.tsv	451	450
roadmap_rsid6261.tsv	437	435
roadmap_rsid6262.tsv	449	448
roadmap_rsid6263.tsv	440	438
roadmap_rsid6264.tsv	449	448
roadmap_rsid6265.tsv	451	450
roadmap_rsid6266.tsv	443	443
roadmap_rsid6267.tsv	438	438
roadmap_rsid6268.tsv	447	447
roadmap_rsid6269.tsv	424	423
roadmap_rsid6270.tsv	411	410
roadmap_rsid6271.tsv	441	441
roadmap_rsid6272.tsv	446	446
roadmap_rsid6273.tsv	415	416
roadmap_rsid6274.tsv	442	441
roadmap_rsid6275.tsv	454	453
roadmap_rsid6276.tsv	401	400
roadmap_rsid6277.tsv	431	431
roadmap_rsid6278.tsv	400	400
roadmap_rsid6279.tsv	439	437
roadmap_rsid6280.tsv	439	438
roadmap_rsid6281.tsv	419	418
roadmap_rsid6282.tsv	418	417
roadmap_rsid6283.tsv	465	464
roadmap_rsid6284.tsv	411	411
roadmap_rsid6285.tsv	429	429
roadmap_rsid6286.tsv	442	441
roadmap_rsid6287.tsv	453	452
roadmap_rsid6288.tsv	452	451
roadmap_rsid6289.tsv	440	438
roadmap_rsid6290.tsv	430	428
roadmap_rsid6291.tsv	432	431
roadmap_rsid6292.tsv	435	434
roadmap_rsid6293.tsv	431	431
roadmap_rsid6294.tsv	422	422
roadmap_rsid6295.tsv	466	465
roadmap_rsid6296.tsv	432	432
roadmap_rsid6297.tsv	431	431
roadmap_rsid6298.tsv	455	455
roadmap_rsid6299.tsv	401	401
roadmap_rsid6300.tsv	430	430
roadmap_rsid6301.tsv	424	423
roadmap_rsid6302.tsv	454	454
roadmap_rsid6303.tsv	469	468
roadmap_rsid6304.tsv	467	466
roadmap_rsid6305.tsv	414	414
roadmap_rsid6306.tsv	484	484
roadmap_rsid6307.tsv	428	427
roadmap_rsid6308.tsv	422	422
roadmap_rsid6309.tsv	428	426
roadmap_rsid6310.tsv	439	439
roadmap_rsid6311.tsv	442	441
roadmap_rsid6312.tsv	436	436
roadmap_rsid6313.tsv	426	426
roadmap_rsid6314.tsv	421	421
roadmap_rsid6315.tsv	456	456
roadmap_rsid6316.tsv	447	447
roadmap_rsid6317.tsv	452	451
roadmap_rsid6318.tsv	409	409
roadmap_rsid6319.tsv	426	426
roadmap_rsid6320.tsv	398	398
roadmap_rsid6321.tsv	419	419
roadmap_rsid6322.tsv	437	436
roadmap_rsid6323.tsv	421	421
roadmap_rsid6324.tsv	445	445
roadmap_rsid6325.tsv	432	432
roadmap_rsid6326.tsv	426	425
roadmap_rsid6327.tsv	455	455
roadmap_rsid6328.tsv	457	457
roadmap_rsid6329.tsv	462	462
roadmap_rsid6330.tsv	454	454
roadmap_rsid6331.tsv	410	409
roadmap_rsid6332.tsv	440	440
roadmap_rsid6333.tsv	431	429
roadmap_rsid6334.tsv	449	449
